Wins: 861, Loses: 132, Loses on first: 0, Undecided: 7
Torch risk factors:
0.410 0.526 0.427 0.506 0.468 0.110 0.239 0.357 0.530 0.544
0.461 0.323 0.417 0.136 0.500 0.140 0.199 0.188 0.570 0.601
0.343 0.144 0.413 0.326 0.154 0.417 0.272 0.447 0.390 0.334
0.315 0.182 0.255 0.226 0.145 0.127 0.084 0.174 0.355 0.562
0.492 0.332 0.571 0.232 0.194 0.402 0.204 0.256 0.279 0.583
0.329 0.377 0.076 0.143 0.281 0.224 0.172 0.568 0.446 0.386
0.359 0.331 0.187 0.133 0.426 0.185 0.237 0.537 0.606 0.523
0.432 0.256 0.478 0.126 0.252 0.493 0.368 0.524 0.504 0.462
0.258 0.266 0.474 0.366 0.484 0.314 0.573 0.440 0.478 0.563
0.619 0.299 0.500 0.449 0.465 0.342 0.675 0.570 0.411 0.575

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.000 0.044 0.133 0.133 0.356 1.000 1.000 1.000
0.089 0.156 0.289 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.556 0.244 0.200 0.289 0.333 0.244
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.306 0.459 0.328 0.476 0.371 0.051 0.042 0.343 0.346 0.697
0.435 0.083 0.373 0.016 0.185 0.023 0.054 0.067 0.504 0.598
0.193 0.053 0.158 0.312 0.039 0.186 0.085 0.330 0.159 0.209
0.237 0.109 0.164 0.027 0.033 0.083 0.014 0.099 0.235 0.660
0.366 0.303 0.476 0.043 0.047 0.275 0.102 0.066 0.251 0.545
0.391 0.248 0.012 0.122 0.097 0.204 0.060 0.493 0.331 0.379
0.283 0.208 0.138 0.072 0.489 0.191 0.231 0.524 0.705 0.625
0.255 0.478 0.363 0.095 0.231 0.626 0.510 0.513 0.610 0.541
0.249 0.325 0.531 0.294 0.426 0.277 0.510 0.437 0.400 0.747
0.723 0.308 0.677 0.325 0.294 0.375 0.883 0.605 0.390 0.448

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.000 0.435 0.870 0.783 1.000 0.565
1.000 1.000 1.000 1.000 0.652 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.652 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.231 0.173 0.230 0.712 0.609 0.003 0.002 0.237 0.346 0.854
0.738 0.028 0.269 0.001 0.082 0.001 0.003 0.001 0.708 0.480
0.074 0.016 0.040 0.211 0.003 0.096 0.009 0.117 0.045 0.061
0.074 0.012 0.040 0.005 0.001 0.002 0.000 0.009 0.044 0.762
0.189 0.087 0.499 0.003 0.006 0.117 0.030 0.013 0.044 0.581
0.204 0.064 0.000 0.005 0.012 0.020 0.010 0.442 0.183 0.200
0.200 0.092 0.015 0.005 0.439 0.030 0.012 0.396 0.885 0.669
0.158 0.315 0.547 0.005 0.031 0.561 0.375 0.514 0.522 0.512
0.048 0.232 0.524 0.127 0.332 0.330 0.402 0.514 0.207 0.758
0.886 0.202 0.792 0.394 0.132 0.193 0.976 0.800 0.309 0.469

True risk factors:
1.000 1.000 1.000 0.000 0.045 0.112 0.353 1.000 1.000 1.000
1.000 1.000 1.000 0.067 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.027 0.094 0.321 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.116 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.161 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.330
1.000 0.196 1.000 1.000 1.000 1.000 1.000 1.000 0.621 0.219
1.000 0.308 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.933 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.356 0.516 0.423 0.527 0.488 0.025 0.012 0.334 0.448 0.800
0.605 0.022 0.429 0.003 0.187 0.003 0.021 0.020 0.665 0.615
0.146 0.033 0.065 0.282 0.010 0.252 0.031 0.343 0.185 0.115
0.147 0.032 0.099 0.006 0.005 0.027 0.001 0.044 0.115 0.742
0.269 0.177 0.688 0.012 0.013 0.303 0.059 0.043 0.345 0.712
0.289 0.241 0.002 0.049 0.080 0.278 0.013 0.602 0.477 0.458
0.362 0.075 0.060 0.017 0.579 0.143 0.135 0.778 0.830 0.786
0.195 0.375 0.340 0.043 0.222 0.791 0.695 0.676 0.651 0.611
0.177 0.350 0.681 0.339 0.477 0.266 0.448 0.491 0.375 0.815
0.823 0.352 0.799 0.508 0.212 0.283 0.969 0.641 0.372 0.354

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.426 0.581 0.581 0.271 0.116 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.698 0.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.155 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.341 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.225 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.302 0.070 1.000 1.000 1.000 1.000
0.271 0.504 0.271 0.116 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.218 0.232 0.225 0.639 0.440 0.012 0.016 0.299 0.350 0.709
0.474 0.073 0.333 0.008 0.124 0.009 0.024 0.024 0.488 0.469
0.168 0.043 0.082 0.137 0.022 0.099 0.048 0.244 0.083 0.115
0.165 0.086 0.070 0.016 0.008 0.019 0.003 0.028 0.097 0.737
0.358 0.298 0.400 0.018 0.019 0.185 0.033 0.033 0.063 0.460
0.336 0.092 0.003 0.039 0.043 0.039 0.027 0.460 0.198 0.188
0.267 0.142 0.062 0.023 0.362 0.080 0.097 0.253 0.703 0.517
0.240 0.309 0.352 0.018 0.047 0.371 0.387 0.399 0.543 0.544
0.137 0.162 0.408 0.236 0.238 0.348 0.517 0.393 0.261 0.730
0.637 0.251 0.634 0.301 0.316 0.329 0.896 0.801 0.253 0.462

True risk factors:
1.000 1.000 0.000 0.119 0.298 0.940 1.000 1.000 1.000 1.000
1.000 1.000 0.238 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.381 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.310 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.071 0.190 0.369 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.464 1.000 1.000 1.000 0.940
1.000 1.000 1.000 1.000 1.000 0.500 1.000 1.000 1.000 0.298
1.000 1.000 1.000 1.000 1.000 0.262 1.000 1.000 1.000 0.119
1.000 1.000 1.000 1.000 1.000 0.143 0.262 0.333 0.119 0.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.157 0.241 0.136 0.434 0.443 0.005 0.070 0.081 0.493 0.462
0.437 0.112 0.235 0.009 0.246 0.005 0.008 0.005 0.699 0.499
0.033 0.005 0.199 0.138 0.009 0.231 0.022 0.079 0.243 0.074
0.045 0.006 0.055 0.076 0.005 0.002 0.000 0.030 0.082 0.451
0.134 0.009 0.356 0.046 0.036 0.171 0.101 0.037 0.057 0.400
0.115 0.121 0.000 0.002 0.009 0.029 0.021 0.376 0.317 0.110
0.113 0.118 0.011 0.003 0.257 0.015 0.007 0.574 0.745 0.399
0.108 0.071 0.655 0.003 0.031 0.371 0.173 0.486 0.215 0.157
0.106 0.144 0.279 0.213 0.617 0.108 0.312 0.524 0.236 0.524
0.819 0.081 0.492 0.160 0.187 0.109 0.694 0.396 0.299 0.623

True risk factors:
1.000 0.047 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.047 0.209 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.767 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.326 1.000
1.000 1.000 1.000 1.000 0.558 1.000 1.000 1.000 0.116 1.000
1.000 1.000 1.000 1.000 0.186 1.000 1.000 1.000 0.326 1.000
1.000 1.000 1.000 0.233 0.116 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.389 0.249 0.324 0.578 0.372 0.026 0.059 0.344 0.444 0.626
0.383 0.202 0.372 0.044 0.247 0.058 0.094 0.096 0.444 0.401
0.296 0.111 0.136 0.186 0.052 0.166 0.115 0.343 0.210 0.304
0.250 0.188 0.140 0.055 0.032 0.063 0.035 0.075 0.237 0.550
0.430 0.244 0.437 0.063 0.081 0.254 0.072 0.119 0.169 0.382
0.536 0.156 0.022 0.107 0.100 0.096 0.109 0.526 0.325 0.171
0.314 0.246 0.150 0.064 0.317 0.196 0.239 0.311 0.590 0.572
0.289 0.301 0.289 0.064 0.118 0.393 0.449 0.518 0.600 0.503
0.164 0.210 0.410 0.366 0.230 0.325 0.441 0.475 0.406 0.542
0.464 0.359 0.590 0.362 0.357 0.251 0.747 0.700 0.384 0.558

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.200 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.263 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.105 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.158 0.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.674 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.484 1.000 1.000 1.000
1.000 0.726 1.000 1.000 1.000 1.000 0.274 1.000 1.000 1.000
1.000 0.095 0.200 0.305 0.274 0.168 0.063 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.152 0.184 0.248 0.537 0.294 0.003 0.025 0.158 0.576 0.388
0.393 0.241 0.252 0.012 0.132 0.013 0.021 0.012 0.229 0.308
0.105 0.038 0.118 0.065 0.018 0.040 0.046 0.142 0.136 0.099
0.066 0.038 0.034 0.015 0.003 0.004 0.002 0.005 0.060 0.699
0.272 0.125 0.415 0.046 0.017 0.047 0.010 0.021 0.015 0.243
0.186 0.080 0.002 0.004 0.032 0.010 0.011 0.348 0.155 0.041
0.235 0.169 0.023 0.007 0.079 0.013 0.011 0.173 0.548 0.281
0.187 0.048 0.285 0.001 0.009 0.086 0.067 0.237 0.590 0.423
0.059 0.027 0.230 0.128 0.194 0.305 0.494 0.218 0.298 0.486
0.479 0.047 0.492 0.162 0.336 0.165 0.756 0.724 0.159 0.422

True risk factors:
1.000 1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.400 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.200 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.600 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.600 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.200 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.400 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.128 0.094 0.167 0.598 0.389 0.002 0.006 0.229 0.354 0.690
0.522 0.142 0.252 0.004 0.061 0.006 0.006 0.004 0.272 0.290
0.112 0.024 0.057 0.141 0.008 0.034 0.020 0.105 0.043 0.063
0.066 0.051 0.041 0.008 0.001 0.003 0.001 0.009 0.047 0.721
0.209 0.193 0.289 0.013 0.011 0.039 0.021 0.012 0.014 0.275
0.270 0.037 0.001 0.006 0.009 0.007 0.017 0.250 0.109 0.060
0.191 0.194 0.029 0.006 0.152 0.021 0.013 0.123 0.717 0.442
0.116 0.160 0.393 0.002 0.013 0.158 0.128 0.230 0.423 0.464
0.045 0.100 0.322 0.106 0.224 0.348 0.519 0.346 0.263 0.563
0.566 0.111 0.624 0.193 0.151 0.208 0.855 0.772 0.211 0.474

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.000 0.121 0.242 0.273 0.273 0.370 0.248 0.127 1.000 1.000
0.727 1.000 1.000 1.000 1.000 1.000 1.000 0.491 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.855 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.636 1.000 1.000
Torch risk factors:
0.217 0.340 0.264 0.571 0.464 0.011 0.006 0.238 0.290 0.784
0.580 0.034 0.285 0.003 0.089 0.002 0.007 0.006 0.560 0.560
0.085 0.016 0.089 0.316 0.006 0.113 0.023 0.177 0.053 0.101
0.101 0.023 0.079 0.007 0.004 0.013 0.000 0.028 0.090 0.730
0.238 0.114 0.394 0.009 0.012 0.195 0.053 0.015 0.105 0.621
0.228 0.154 0.001 0.019 0.024 0.063 0.017 0.413 0.218 0.309
0.189 0.126 0.043 0.014 0.475 0.064 0.037 0.486 0.815 0.670
0.171 0.476 0.441 0.020 0.091 0.636 0.422 0.460 0.498 0.522
0.120 0.299 0.534 0.165 0.441 0.251 0.419 0.443 0.259 0.818
0.847 0.223 0.730 0.285 0.150 0.261 0.951 0.666 0.344 0.391

True risk factors:
0.000 0.047 0.070 0.163 0.395 1.000 1.000 1.000 1.000 0.047
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.186
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.395
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.279 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.047 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.070 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.116 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.140 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.047 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.552 0.566 0.485 0.465 0.638 0.076 0.233 0.352 0.670 0.609
0.577 0.161 0.624 0.051 0.401 0.053 0.108 0.084 0.685 0.444
0.226 0.142 0.249 0.208 0.046 0.537 0.082 0.364 0.300 0.285
0.296 0.073 0.115 0.177 0.068 0.092 0.029 0.248 0.179 0.543
0.356 0.099 0.625 0.226 0.146 0.615 0.236 0.258 0.444 0.631
0.324 0.328 0.013 0.143 0.202 0.284 0.191 0.693 0.575 0.396
0.463 0.212 0.166 0.048 0.477 0.213 0.332 0.598 0.768 0.694
0.457 0.187 0.492 0.209 0.443 0.642 0.580 0.648 0.340 0.415
0.332 0.363 0.599 0.572 0.561 0.385 0.546 0.585 0.445 0.627
0.811 0.583 0.516 0.583 0.443 0.287 0.659 0.609 0.496 0.497

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.431 0.529 0.294 0.098 0.000 1.000 1.000 0.059 0.206 0.206
1.000 1.000 1.000 1.000 0.147 1.000 1.000 0.206 1.000 1.000
1.000 1.000 1.000 1.000 0.686 0.284 0.284 0.745 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.412 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.118 0.265 0.853 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.296 0.239 0.359 0.508 0.427 0.002 0.001 0.309 0.320 0.914
0.634 0.004 0.359 0.000 0.052 0.000 0.002 0.002 0.726 0.647
0.064 0.003 0.011 0.122 0.001 0.092 0.003 0.222 0.098 0.036
0.048 0.007 0.037 0.000 0.000 0.003 0.000 0.004 0.032 0.803
0.166 0.091 0.712 0.000 0.001 0.109 0.011 0.005 0.078 0.695
0.328 0.040 0.000 0.011 0.007 0.068 0.001 0.723 0.387 0.165
0.173 0.036 0.006 0.002 0.562 0.046 0.036 0.803 0.887 0.866
0.082 0.241 0.273 0.002 0.053 0.853 0.704 0.716 0.771 0.710
0.043 0.279 0.758 0.250 0.219 0.137 0.332 0.495 0.336 0.870
0.859 0.167 0.889 0.347 0.080 0.159 0.995 0.728 0.310 0.444

True risk factors:
1.000 1.000 1.000 1.000 0.000 0.571 1.000 1.000 1.000 0.190
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.476
1.000 1.000 1.000 0.000 0.571 1.000 1.000 1.000 1.000 0.905
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.071 0.643 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.214 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.071 0.357 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.643 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.714
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.399 0.392 0.359 0.439 0.502 0.002 0.001 0.291 0.521 0.911
0.690 0.003 0.491 0.000 0.061 0.000 0.002 0.001 0.726 0.592
0.037 0.004 0.013 0.123 0.000 0.171 0.002 0.190 0.091 0.036
0.046 0.003 0.021 0.000 0.000 0.003 0.000 0.008 0.026 0.792
0.120 0.030 0.772 0.001 0.001 0.227 0.020 0.006 0.223 0.724
0.258 0.097 0.000 0.012 0.009 0.149 0.002 0.766 0.513 0.259
0.246 0.025 0.009 0.001 0.606 0.067 0.063 0.859 0.913 0.905
0.084 0.193 0.280 0.006 0.153 0.906 0.785 0.736 0.685 0.638
0.087 0.335 0.813 0.320 0.394 0.125 0.394 0.548 0.296 0.875
0.917 0.311 0.867 0.431 0.092 0.132 0.992 0.623 0.411 0.354

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.163 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.465 0.116 0.047
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.337 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.058 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.047 0.291 0.640 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.326
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.093
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.093
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.000
Torch risk factors:
0.233 0.212 0.129 0.323 0.345 0.010 0.056 0.103 0.652 0.472
0.214 0.049 0.256 0.002 0.081 0.004 0.023 0.010 0.422 0.324
0.022 0.015 0.051 0.033 0.003 0.046 0.007 0.086 0.143 0.184
0.083 0.003 0.004 0.028 0.002 0.001 0.001 0.039 0.069 0.434
0.108 0.002 0.092 0.070 0.027 0.219 0.028 0.039 0.169 0.223
0.091 0.040 0.000 0.005 0.031 0.015 0.048 0.277 0.291 0.081
0.089 0.035 0.008 0.001 0.155 0.037 0.043 0.259 0.465 0.499
0.095 0.055 0.196 0.007 0.059 0.376 0.349 0.370 0.167 0.093
0.111 0.094 0.218 0.305 0.337 0.241 0.424 0.538 0.139 0.415
0.691 0.302 0.377 0.116 0.335 0.154 0.480 0.445 0.231 0.518

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.000 0.043 0.086 0.140 0.140 0.148 0.062 0.019
0.118 0.183 0.280 1.000 1.000 1.000 1.000 1.000 1.000 0.084
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.342
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.141 0.302 0.198 0.332 0.248 0.003 0.001 0.176 0.193 0.808
0.401 0.004 0.271 0.000 0.025 0.000 0.001 0.003 0.480 0.620
0.023 0.001 0.021 0.176 0.001 0.044 0.003 0.153 0.036 0.046
0.047 0.006 0.030 0.000 0.000 0.005 0.000 0.012 0.041 0.758
0.142 0.037 0.315 0.001 0.001 0.143 0.022 0.002 0.096 0.602
0.257 0.083 0.000 0.011 0.004 0.059 0.002 0.397 0.232 0.212
0.086 0.045 0.015 0.002 0.535 0.063 0.040 0.647 0.791 0.792
0.053 0.463 0.222 0.006 0.082 0.796 0.598 0.530 0.581 0.524
0.128 0.295 0.592 0.205 0.351 0.083 0.293 0.395 0.211 0.909
0.842 0.153 0.821 0.115 0.059 0.227 0.979 0.504 0.298 0.304

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.521
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.104
1.000 1.000 1.000 1.000 1.000 1.000 0.444 0.174 0.069 0.000
1.000 1.000 1.000 0.687 0.410 0.201 0.063 1.000 1.000 1.000
1.000 1.000 1.000 0.201 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.201 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.132 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.257 0.314 0.310 0.551 0.341 0.045 0.159 0.212 0.524 0.413
0.374 0.259 0.279 0.076 0.241 0.160 0.094 0.067 0.330 0.515
0.215 0.096 0.354 0.196 0.135 0.103 0.175 0.178 0.209 0.221
0.206 0.125 0.148 0.116 0.056 0.050 0.034 0.060 0.222 0.594
0.364 0.296 0.435 0.178 0.126 0.115 0.070 0.125 0.078 0.291
0.238 0.265 0.038 0.050 0.106 0.059 0.116 0.387 0.145 0.145
0.370 0.334 0.130 0.074 0.233 0.088 0.070 0.248 0.591 0.257
0.242 0.230 0.429 0.035 0.065 0.182 0.183 0.306 0.538 0.330
0.227 0.168 0.346 0.235 0.394 0.285 0.585 0.335 0.396 0.508
0.553 0.136 0.518 0.221 0.418 0.374 0.570 0.580 0.253 0.512

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.089 1.000 1.000 1.000
1.000 1.000 0.000 0.137 0.260 0.178 0.349 1.000 1.000 1.000
1.000 1.000 0.103 1.000 1.000 1.000 0.452 1.000 1.000 1.000
0.000 0.103 0.493 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.137 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.274 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.260 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.192 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.158 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.089 1.000 1.000 1.000 1.000 0.945 1.000 1.000 1.000 1.000
Torch risk factors:
0.340 0.548 0.317 0.381 0.391 0.017 0.012 0.262 0.379 0.777
0.494 0.022 0.367 0.002 0.130 0.003 0.014 0.019 0.488 0.581
0.084 0.014 0.096 0.343 0.004 0.169 0.026 0.303 0.115 0.116
0.110 0.017 0.090 0.005 0.005 0.033 0.002 0.055 0.129 0.694
0.235 0.079 0.485 0.015 0.015 0.294 0.061 0.023 0.335 0.645
0.258 0.283 0.001 0.056 0.050 0.216 0.017 0.504 0.398 0.425
0.239 0.078 0.056 0.012 0.504 0.131 0.137 0.741 0.762 0.746
0.143 0.395 0.284 0.042 0.260 0.807 0.622 0.569 0.527 0.507
0.208 0.313 0.672 0.260 0.559 0.154 0.467 0.462 0.337 0.825
0.788 0.317 0.714 0.305 0.154 0.257 0.931 0.497 0.450 0.332

True risk factors:
0.297 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.531 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.297 1.000 1.000 1.000 1.000 1.000 0.141 1.000 1.000 1.000
0.141 0.937 1.000 1.000 1.000 0.391 1.000 1.000 1.000 1.000
1.000 0.234 1.000 1.000 1.000 0.156 1.000 1.000 1.000 1.000
1.000 0.000 0.156 0.250 0.156 0.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.149 0.105 0.257 0.757 0.555 0.003 0.010 0.170 0.387 0.741
